STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WDFG,WDFM,WESD,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT19
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/01/2008,,1.12,1600,1556,0,,,,,66,51,,,120,150,,,,8.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/01/2008,,5.82,2113,2349,1.47,,,,,59,54,,,150,190,,,,12.1,23,,,1,,,,,,1,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/01/2008,,1.34,148,35,0.08,,,,,59,55,,,260,210,,,,12.1,25.9,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/01/2008,,2.91,2146,255,0.63,,,,,57,47,,,70,220,,,,8.9,16.1,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/01/2008,,1.12,1230,1032,0.01,,,,,62,46,,,330,330,,,,8.9,15,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/01/2008,,0.67,1503,1652,0,,,,,61,45,,,270,280,,,,6.9,10.1,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/01/2008,,1.34,1615,1614,0,,,,,60,44,,,280,270,,,,6.9,10.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/01/2008,,0.45,1543,1522,0,,,,,65,45,,,270,270,,,,6,8.9,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/01/2008,,0.22,1513,1423,0,,,,,69,45,,,280,270,,,,6,10.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/01/2008,,0.67,2106,2105,0,,,,,76,47,,,120,130,,,,8.1,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/01/2008,,0.45,1340,1410,0,,,,,77,46,,,250,230,,,,6,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/01/2008,,0.22,1502,1559,0,,,,,73,45,,,260,190,,,,6,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/01/2008,,0.45,1436,1435,0,,,,,70,47,,,260,280,,,,6.9,10.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/01/2008,,1.12,1924,1923,0,,,,,67,48,,,20,40,,,,8.1,15,,,1,1,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/01/2008,,1.12,1130,1523,0,,,,,64,42,,,90,170,,,,8.1,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/01/2008,,0.45,1451,1350,0,,,,,65,42,,,270,280,,,,6.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/01/2008,,0.89,1640,1652,0,,,,,69,45,,,270,270,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/01/2008,,0.67,1616,1632,0,,,,,63,41,,,270,250,,,,8.1,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/01/2008,,1.57,320,1423,0.04,,,,,56,46,,,270,230,,,,8.1,13,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/01/2008,,2.91,733,735,0.12,,,,,59,48,,,100,90,,,,8.9,14.1,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/01/2008,,4.03,1813,1812,0.98,,,,,60,46,,,100,120,,,,15,25.1,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/01/2008,,3.58,1530,1530,0.53,,,,,54,43,,,160,180,,,,12.1,23.9,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/01/2008,,3.36,658,656,1.73,,,,,57,49,,,100,120,,,,13,21,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/01/2008,,5.59,1927,1927,0.75,,,,,68,45,,,90,80,,,,15,21.9,,,1,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/01/2008,,4.25,137,1142,1.38,,,,,62,50,,,90,150,,,,14.1,21.9,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/01/2008,,4.47,1516,1353,0.25,,,,,58,46,,,270,280,,,,13,23.9,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/01/2008,,1.34,1557,1604,0,,,,,61,45,,,270,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/01/2008,,3.8,1249,1828,0,,,,,62,42,,,330,330,,,,14.1,23.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/01/2008,,0.89,1518,1517,0,,,,,64,45,,,280,270,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/02/2008,,1.12,1603,1602,0,,,,,61,43,,,270,270,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/02/2008,,0.67,1406,1405,0,,,,,60,45,,,260,260,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/02/2008,,3.8,1544,1544,0.4,,,,,57,47,,,260,270,,,,17.9,30,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/02/2008,,3.58,2046,1533,0,,,,,63,45,,,340,340,,,,12.1,21,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/02/2008,,1.34,1533,1536,0,,,,,62,41,,,270,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/02/2008,,0.89,1608,1547,0,,,,,63,42,,,270,280,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/02/2008,,0.45,9999,,0,,,,,69,44,,,280,,,,,4.9,,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/02/2008,,0.45,1556,1555,0,,,,,76,44,,,270,260,,,,6.9,12.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/02/2008,,0.45,1526,1522,0,,,,,83,51,,,270,260,,,,8.1,13,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/02/2008,,0.45,1550,1706,0,,,,,79,49,,,270,280,,,,6,8.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/02/2008,,0.45,1327,1308,0,,,,,77,50,,,270,270,,,,6.9,12.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/02/2008,,0.89,1545,1418,0,,,,,81,50,,,270,270,,,,6.9,12.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/02/2008,,0.89,2204,1521,0,,,,,60,50,,,90,270,,,,6.9,12.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/02/2008,,3.13,1434,1434,0,,,,,62,49,,,50,60,,,,17.9,31.1,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/02/2008,,1.57,1309,425,0,,,,,66,49,,,130,10,,,,8.9,19.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/02/2008,,1.57,1609,1543,0,,,,,66,45,,,260,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/02/2008,,1.79,1349,1421,0,,,,,63,48,,,260,280,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/02/2008,,1.12,1408,1421,0,,,,,64,49,,,260,260,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/02/2008,,0.67,1839,1728,0,,,,,59,53,,,260,270,,,,6,10.1,,,,,,,,,1,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/02/2008,,2.68,1713,1712,0.14,,,,,59,50,,,260,250,,,,14.1,23,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/02/2008,,3.8,2211,1233,0.38,,,,,61,49,,,100,150,,,,10.1,15,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/02/2008,,4.47,526,543,0.19,,,,,59,49,,,100,100,,,,15,21.9,,,1,,,,,,1,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/02/2008,,2.91,2115,2110,0.07,,,,,63,44,,,100,100,,,,12.1,17.9,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/02/2008,,3.58,646,330,0.46,,,,,62,49,,,90,70,,,,10.1,17.9,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/02/2008,,1.34,1448,1451,0,,,,,67,46,,,280,280,,,,8.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/02/2008,,0.45,1705,1655,0,,,,,82,48,,,270,270,,,,6.9,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/02/2008,,1.12,1510,1621,0,,,,,81,54,,,260,260,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/02/2008,,1.12,1648,1323,0,,,,,76,52,,,280,270,,,,6,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/02/2008,,1.12,1533,1533,0,,,,,67,54,,,270,270,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/03/2008,,1.12,2359,2358,0,,,,,58,52,,,100,100,,,,6.9,8.9,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/03/2008,,1.34,1552,1550,0,,,,,69,50,,,270,270,,,,8.1,15,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/03/2008,,0.89,1705,1713,0,,,,,73,45,,,270,260,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/03/2008,,1.12,1650,1513,0,,,,,73,48,,,270,270,,,,6.9,12.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/03/2008,,1.12,1604,1606,0,,,,,69,52,,,280,270,,,,6.9,13,,,1,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/03/2008,,1.12,1608,1525,0,,,,,73,49,,,270,260,,,,8.1,17.9,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/03/2008,,0.89,1605,1608,0,,,,,79,50,,,270,270,,,,10.1,16.1,,,1,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/03/2008,,1.79,1507,1507,0,,,,,73,51,,,250,260,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/03/2008,,0.89,1638,1616,0,,,,,78,51,,,260,270,,,,8.1,13,,,1,1,,,,1,1,1,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/03/2008,,1.57,1635,1419,0,,,,,82,53,,,260,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/03/2008,,0.89,1536,1712,0,,,,,82,55,,,260,270,,,,8.1,14.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/03/2008,,1.12,1627,1648,0,,,,,75,54,,,270,270,,,,6.9,10.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/03/2008,,2.01,2353,2357,0,,,,,72,55,,,100,140,,,,8.1,12.1,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/03/2008,,1.79,2025,2024,0,,,,,66,55,,,340,10,,,,8.9,17,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/03/2008,,3.13,1507,1512,0.01,,,,,64,50,,,270,270,,,,17,29.1,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/03/2008,,4.47,1629,1629,0,,,,,67,50,,,320,330,,,,13,23.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/03/2008,,4.47,1340,1423,0,,,,,73,50,,,260,280,,,,15,29.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/03/2008,,1.12,1339,1313,0,,,,,73,48,,,260,280,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/03/2008,,1.34,1351,1143,0,,,,,67,52,,,270,270,,,,8.9,14.1,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/03/2008,,1.79,1332,1339,0,,,,,67,53,,,260,260,,,,8.1,13,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/03/2008,,0.67,1504,1449,0,,,,,78,50,,,240,240,,,,6,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/03/2008,,1.34,1622,1602,0,,,,,87,53,,,270,270,,,,8.1,13,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/03/2008,,2.01,1531,1519,0,,,,,88,57,,,270,280,,,,12.1,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/03/2008,,1.12,1517,1457,0,,,,,86,57,,,270,280,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/03/2008,,0.89,1627,1629,0,,,,,71,53,,,280,270,,,,8.1,12.1,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/03/2008,,2.01,1341,1442,0,,,,,69,56,,,260,280,,,,12.1,17.9,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/03/2008,,2.46,1500,1459,0,,,,,72,53,,,270,280,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/03/2008,,2.01,1344,1348,0,,,,,68,52,,,270,280,,,,10.1,17,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/03/2008,,2.01,1901,1900,0,,,,,66,54,,,270,280,,,,8.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/03/2008,,2.01,1225,1251,0,,,,,61,51,,,260,250,,,,8.9,17,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/03/2008,,2.01,1608,1343,0,,,,,65,49,,,270,250,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/04/2008,,1.57,1628,1553,0,,,,,62,48,,,280,270,,,,8.9,15,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/04/2008,,2.24,1524,1511,0.04,,,,,65,49,,,270,270,,,,10.1,17,,,1,,,,1,1,1,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/04/2008,,2.46,1539,1628,0,,,,,68,54,,,270,270,,,,10.1,15,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/04/2008,,1.79,1107,1641,0,,,,,70,53,,,270,270,,,,10.1,15,,,1,,,,,1,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/04/2008,,1.57,1307,1449,0,,,,,65,55,,,270,270,,,,10.1,14.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/04/2008,,1.57,1658,1328,0,,,,,66,53,,,270,270,,,,8.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/04/2008,,1.57,1244,1130,0,,,,,68,51,,,270,220,,,,8.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/04/2008,,2.24,1548,1816,0,,,,,65,51,,,270,250,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/04/2008,,2.01,1412,1412,0,,,,,66,48,,,270,270,,,,10.1,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/04/2008,,1.57,1554,1325,0,,,,,73,52,,,270,270,,,,8.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/04/2008,,1.12,1515,1643,0,,,,,88,54,,,270,270,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/04/2008,,1.12,1721,1632,0,,,,,94,60,,,270,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/04/2008,,1.79,1533,1610,0,,,,,97,63,,,260,260,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/04/2008,,1.57,1457,1814,0,,,,,83,56,,,270,240,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/04/2008,,1.79,1632,1652,0,,,,,68,53,,,270,260,,,,8.9,15,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/04/2008,,2.46,1620,1758,0,,,,,68,53,,,280,330,,,,12.1,30,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/04/2008,,1.57,1719,1232,0,,,,,84,53,,,260,270,,,,8.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/04/2008,,1.79,1444,1510,0,,,,,79,54,,,270,260,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/04/2008,,2.01,1529,1527,0,,,,,65,54,,,270,270,,,,8.9,16.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/04/2008,,2.24,1342,1415,0,,,,,65,50,,,270,260,,,,12.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/04/2008,,2.68,1643,1153,0,,,,,68,50,,,270,260,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/04/2008,,1.79,1434,1416,0,,,,,71,50,,,270,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/04/2008,,2.24,1543,1450,0,,,,,69,53,,,280,270,,,,12.1,21,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/04/2008,,1.57,1521,1251,0,,,,,70,53,,,280,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/04/2008,,1.57,1444,1438,0,,,,,89,54,,,270,270,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/04/2008,,1.57,1706,1705,0,,,,,94,62,,,260,270,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/04/2008,,1.34,1608,1549,0,,,,,95,67,,,280,280,,,,8.9,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/04/2008,,1.57,1611,1227,0,,,,,96,64,,,270,270,,,,8.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/04/2008,,2.01,1553,1553,0,,,,,76,57,,,270,270,,,,12.1,17.9,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/04/2008,,1.34,1551,1622,0,,,,,68,55,,,270,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/05/2008,,2.01,1558,1534,0,,,,,73,53,,,270,260,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/05/2008,,1.57,1530,1440,0,,,,,83,56,,,260,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/05/2008,,1.57,1515,1439,0,,,,,80,57,,,280,270,,,,10.1,16.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/05/2008,,2.68,2112,,0,,,,,70,56,,,130,,,,,8.1,,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/05/2008,,2.91,1621,1620,0,,,,,65,56,,,270,280,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/05/2008,,1.12,1317,1816,0,,,,,65,54,,,280,270,,,,8.1,12.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/05/2008,,2.24,1728,1727,0,,,,,66,57,,,270,270,,,,8.9,14.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/05/2008,,1.57,1400,1359,0,,,,,70,55,,,270,280,,,,8.9,16.1,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/05/2008,,2.01,1330,,0,,,,,65,55,,,230,,,,,15,,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/05/2008,,1.79,1520,1449,0,,,,,70,57,,,270,270,,,,10.1,15,,,,,,,,1,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/05/2008,,2.01,1450,1450,0,,,,,70,56,,,260,270,,,,8.9,16.1,,,,,,,,1,1,,,,,,
